candidate_id,c_st_ff,c_data_ff,gref_tech,xref_tech,sclamp_tech,data_tech,em_tech,address_us,reset_us,comp_us,source_prep_us,write_us,dead_we_us,functional,score,compression_ratio,source_tracking_gain,vgs_source_sensitivity_pct,hold_droop_60hz_pct,comp_settling_pct,source_prep_settling_pct,write_settling_pct,em_drop_at_300na_mv,total_cap_ff,pareto
V2-75FC5265A2,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,65.35,0.5,64.0,0.5,0.25,0.1,False,-62.09280738102161,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-4C950B44A5,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,65.55,0.5,64.0,0.5,0.5,0.05,False,-62.109354569275965,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-0C6B7D37DF,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,65.6,0.5,64.0,0.5,0.5,0.1,False,-62.113484906632934,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-55FC051DAC,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.05,0.5,64.0,0.5,1.0,0.05,False,-62.1505420066789,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-CAF6976F66,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.1,0.5,64.0,0.5,1.0,0.1,False,-62.15464660993024,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-0AFE8FEC32,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,65.8,0.5,64.0,1.0,0.25,0.05,False,-62.12998046563672,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-578874CB34,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,65.85,0.5,64.0,1.0,0.25,0.1,False,-62.134097915836115,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-9123782615,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.05,0.5,64.0,1.0,0.5,0.05,False,-62.1505420066789,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-351728B0C5,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.1,0.5,64.0,1.0,0.5,0.1,False,-62.15464660993024,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-CF917C3D72,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.55,0.5,64.0,1.0,1.0,0.05,False,-62.191472825366894,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-07C5237DD9,40,30,IGZO,IGZO,LTPS,LTPS,LTPS,66.6,0.5,64.0,1.0,1.0,0.1,False,-62.195551854849185,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,9.0,70,False
V2-7BA5EAD017,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.05,0.5,8.0,0.25,0.25,0.05,False,-57.46787713366204,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-B9BD544825,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.1,0.5,8.0,0.25,0.25,0.1,False,-57.476246758724834,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-DF2AA70692,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.3,0.5,8.0,0.25,0.5,0.05,False,-57.50967299782609,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-7AD2F60032,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.35,0.5,8.0,0.25,0.5,0.1,False,-57.51801650863533,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-2B2495FBDB,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.8,0.5,8.0,0.25,1.0,0.05,False,-57.59287390842404,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-A43BD6CF66,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.85,0.5,8.0,0.25,1.0,0.1,False,-57.60116543491095,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-20AAA81BCB,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.3,0.5,8.0,0.5,0.25,0.05,False,-57.50967299782609,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-F9F19C4C8C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.35,0.5,8.0,0.5,0.25,0.1,False,-57.51801650863533,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-D78DC02693,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.55,0.5,8.0,0.5,0.5,0.05,False,-57.551338453783565,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-1BC1266EB1,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.6,0.5,8.0,0.5,0.5,0.1,False,-57.55965593181893,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-685E55E71B,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.05,0.5,8.0,0.5,1.0,0.05,False,-57.63427976736749,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-2CC01DF3F7,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.1,0.5,8.0,0.5,1.0,0.1,False,-57.642545423277966,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-84DE20003A,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.8,0.5,8.0,1.0,0.25,0.05,False,-57.59287390842404,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-357C6DB2E1,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,9.85,0.5,8.0,1.0,0.25,0.1,False,-57.60116543491095,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-843B133ABD,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.05,0.5,8.0,1.0,0.5,0.05,False,-57.63427976736749,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-D4180E671F,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.1,0.5,8.0,1.0,0.5,0.1,False,-57.642545423277966,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-AFBCD27051,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.55,0.5,8.0,1.0,1.0,0.05,False,-57.71670431431943,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-6BFCEB202D,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,10.6,0.5,8.0,1.0,1.0,0.1,False,-57.72491847098324,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,45.0,70,False
V2-12D37FEA54,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.05,0.5,16.0,0.25,0.25,0.05,False,-58.74263562238439,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-D5C2AF9FB0,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.1,0.5,16.0,0.25,0.25,0.1,False,-58.750208772316135,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-DE0AA5FDF1,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.3,0.5,16.0,0.25,0.5,0.05,False,-58.78045408419917,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-7A6B54E4DF,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.35,0.5,16.0,0.25,0.5,0.1,False,-58.788003604977156,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-AD3CACD626,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.8,0.5,16.0,0.25,1.0,0.05,False,-58.85573738132286,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-F6BC52CAE3,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.85,0.5,16.0,0.25,1.0,0.1,False,-58.863239864740855,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-3270C7DFAB,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.3,0.5,16.0,0.5,0.25,0.05,False,-58.78045408419917,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-D75F40F548,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.35,0.5,16.0,0.5,0.25,0.1,False,-58.788003604977156,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-80989D301A,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.55,0.5,16.0,0.5,0.5,0.05,False,-58.81815454778903,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-5033915237,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.6,0.5,16.0,0.5,0.5,0.1,False,-58.82568051313911,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-05FDA4C2DD,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.05,0.5,16.0,0.5,1.0,0.05,False,-58.89320295182082,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-6A6496C0C5,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.1,0.5,16.0,0.5,1.0,0.1,False,-58.90068202657322,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-0843BD753E,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.8,0.5,16.0,1.0,0.25,0.05,False,-58.85573738132286,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-94FB354A9B,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,17.85,0.5,16.0,1.0,0.25,0.1,False,-58.863239864740855,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-FE89B1C481,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.05,0.5,16.0,1.0,0.5,0.05,False,-58.89320295182082,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-276CF1468D,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.1,0.5,16.0,1.0,0.5,0.1,False,-58.90068202657322,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-18E1DA983C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.55,0.5,16.0,1.0,1.0,0.05,False,-58.96778376606759,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-7BE145EA18,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,18.6,0.5,16.0,1.0,1.0,0.1,False,-58.975216242374614,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,45.0,70,False
V2-C515F0E729,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.05,0.5,32.0,0.25,0.25,0.05,False,-60.93976877940355,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-F59E7B9DFF,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.1,0.5,32.0,0.25,0.25,0.1,False,-60.94596915015033,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-515D924E0C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.3,0.5,32.0,0.25,0.5,0.05,False,-60.970731917125406,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-75B822EBEE,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.35,0.5,32.0,0.25,0.5,0.1,False,-60.97691294195735,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-9CFCA2E170,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.8,0.5,32.0,0.25,1.0,0.05,False,-61.03236866767368,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-4D759667A4,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.85,0.5,32.0,0.25,1.0,0.1,False,-61.03851118157245,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-5B232F7D45,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.3,0.5,32.0,0.5,0.25,0.05,False,-60.970731917125406,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-7DE34258FB,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.35,0.5,32.0,0.5,0.25,0.1,False,-60.97691294195735,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-FA6DA093A8,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.55,0.5,32.0,0.5,0.5,0.05,False,-61.001598446071725,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-F29239864C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.6,0.5,32.0,0.5,0.5,0.1,False,-61.00776018535044,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-8D2EAD7ED3,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.05,0.5,32.0,0.5,1.0,0.05,False,-61.06304288242197,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-5FE023333E,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.1,0.5,32.0,0.5,1.0,0.1,False,-61.069166230926335,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-27BDA7E3EE,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.8,0.5,32.0,1.0,0.25,0.05,False,-61.03236866767368,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-CF1DE56C2A,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,33.85,0.5,32.0,1.0,0.25,0.1,False,-61.03851118157245,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-FD416EFD03,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.05,0.5,32.0,1.0,0.5,0.05,False,-61.06304288242197,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-6B373D50AE,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.1,0.5,32.0,1.0,0.5,0.1,False,-61.069166230926335,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-00B714404F,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.55,0.5,32.0,1.0,1.0,0.05,False,-61.1241044886354,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-335CDB6267,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,34.6,0.5,32.0,1.0,1.0,0.1,False,-61.130189685559486,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.98930187682248,100.0,100.0,45.0,70,False
V2-1FD10EF6F3,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.05,0.5,64.0,0.25,0.25,0.05,False,-64.21141166262196,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-1ADCBBC49C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.1,0.5,64.0,0.25,0.25,0.1,False,-64.21556789542637,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-C01F1BD924,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.3,0.5,64.0,0.25,0.5,0.05,False,-64.23216687452509,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-3A1259C0FC,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.35,0.5,64.0,0.25,0.5,0.1,False,-64.23631013937498,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-6A1F907751,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.8,0.5,64.0,0.25,1.0,0.05,False,-64.27348322399008,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-0EDDEBFF2C,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.85,0.5,64.0,0.25,1.0,0.1,False,-64.27760067418949,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-0E741C9768,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.3,0.5,64.0,0.5,0.25,0.05,False,-64.23216687452509,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-0A88A1FEBC,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.35,0.5,64.0,0.5,0.25,0.1,False,-64.23631013937498,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-83C132A6A9,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.55,0.5,64.0,0.5,0.5,0.05,False,-64.25285732762933,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-E4157C7D7F,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.6,0.5,64.0,0.5,0.5,0.1,False,-64.2569876649863,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-E62550F1D2,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.05,0.5,64.0,0.5,1.0,0.05,False,-64.29404476503227,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-E5BA7959B4,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.1,0.5,64.0,0.5,1.0,0.1,False,-64.2981493682836,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-420A872BBA,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.8,0.5,64.0,1.0,0.25,0.05,False,-64.27348322399008,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-5EBD4D92E2,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,65.85,0.5,64.0,1.0,0.25,0.1,False,-64.27760067418949,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-ABD870773E,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.05,0.5,64.0,1.0,0.5,0.05,False,-64.29404476503227,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-6F1D222FC0,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.1,0.5,64.0,1.0,0.5,0.1,False,-64.2981493682836,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-E23AE3C5AC,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.55,0.5,64.0,1.0,1.0,0.05,False,-64.33497558372025,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-72EF51841B,40,30,IGZO,LTPS,IGZO,IGZO,IGZO,66.6,0.5,64.0,1.0,1.0,0.1,False,-64.33905461320255,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,99.9999988555016,100.0,100.0,45.0,70,False
V2-3242C50050,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.05,0.5,8.0,0.25,0.25,0.05,False,-55.32437437530868,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-B0DF91FBAB,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.1,0.5,8.0,0.25,0.25,0.1,False,-55.33274400037147,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-911D5EE480,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.3,0.5,8.0,0.25,0.5,0.05,False,-55.36617023947272,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-C81A38508E,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.35,0.5,8.0,0.25,0.5,0.1,False,-55.37451375028196,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-62257BA185,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.8,0.5,8.0,0.25,1.0,0.05,False,-55.44937115007067,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-C606F9365B,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.85,0.5,8.0,0.25,1.0,0.1,False,-55.45766267655758,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-9DEBF213FF,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.3,0.5,8.0,0.5,0.25,0.05,False,-55.36617023947272,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-5DE1C20870,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.35,0.5,8.0,0.5,0.25,0.1,False,-55.37451375028196,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-49079FADFF,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.55,0.5,8.0,0.5,0.5,0.05,False,-55.4078356954302,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-83BEE7D052,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.6,0.5,8.0,0.5,0.5,0.1,False,-55.41615317346557,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-7270E3F81A,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.05,0.5,8.0,0.5,1.0,0.05,False,-55.490777009014124,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-F295B058E9,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.1,0.5,8.0,0.5,1.0,0.1,False,-55.499042664924595,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-3C4CE84163,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.8,0.5,8.0,1.0,0.25,0.05,False,-55.44937115007067,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-03B5064B20,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,9.85,0.5,8.0,1.0,0.25,0.1,False,-55.45766267655758,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-756A62F833,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.05,0.5,8.0,1.0,0.5,0.05,False,-55.490777009014124,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-72E808BF5D,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.1,0.5,8.0,1.0,0.5,0.1,False,-55.499042664924595,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-E6A85F7B8A,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.55,0.5,8.0,1.0,1.0,0.05,False,-55.573201555966065,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-F5F1D1559B,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,10.6,0.5,8.0,1.0,1.0,0.1,False,-55.58141571262988,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,89.82986076957732,100.0,100.0,9.0,70,False
V2-E3EBB90FEE,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,17.05,0.5,16.0,0.25,0.25,0.05,False,-56.59913286403103,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,9.0,70,False
V2-6F152785BE,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,17.1,0.5,16.0,0.25,0.25,0.1,False,-56.60670601396277,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,9.0,70,False
V2-21F63D0B0F,40,30,IGZO,LTPS,IGZO,IGZO,LTPS,17.3,0.5,16.0,0.25,0.5,0.05,False,-56.6369513258458,0.410958904109589,0.8913649025069638,10.863509749303624,13.062565307082409,98.96568268033818,100.0,100.0,9.0,70,False
