candidate_id,topology_id,timing_id,transistor_count,c1_other,comp_node,data_node,anchor_node,bridge_node,anchor_mask,em_mask,address_us,t_reset_us,t_comp_us,t_write_us,t_dead_cw_us,t_dead_we_us,t_emit_us,functional,score,max_rcer_pct,max_prior_error_pct,off_current_nA,low_current_nA,mid_current_nA,high_current_nA,s_th,g_data,monotonic_margin_nA,pareto
PX-90101C38+TM-7EA05171,PX-90101C38,TM-7EA05171,6,A,A,A,B,NONE,1110,0001,6.6499999999999995,0.5,4.0,2.0,0.1,0.05,6.0,False,-59.78049604066368,65.52045588602631,197.45350442281404,3.747702114380945e-05,0.325630188397462,5.435747836088132,47.10209591815532,0.41796211182176224,0.40812142449977173,5.11011764769067,False
PX-90101C38+TM-451EE8EE,PX-90101C38,TM-451EE8EE,6,A,A,A,B,NONE,1110,0001,6.699999999999999,0.5,4.0,2.0,0.1,0.1,6.0,False,-59.79196772773855,65.53029172676284,197.45305454879733,3.747702114380945e-05,0.32562071574777757,5.435699523018672,47.10150726997858,0.41796211182176224,0.4081172414661466,5.110078807270894,False
PX-90101C38+TM-196A39BD,PX-90101C38,TM-196A39BD,6,A,A,A,B,NONE,1110,0001,9.100000000000001,0.5,8.0,0.5,0.05,0.05,6.0,False,-55.305331383205655,41.23412773768906,191.30811886991762,3.7501311110278665e-05,0.09238800127518358,4.756875166435557,48.009874991775604,0.5323161703927647,0.42532005459551037,4.664487165160373,False
PX-90101C38+TM-49117E35,PX-90101C38,TM-49117E35,6,A,A,A,B,NONE,1110,0001,9.15,0.5,8.0,0.5,0.05,0.1,6.0,False,-55.3153238435157,41.23410313935263,191.30777511208728,3.7501311110278665e-05,0.09239800122272018,4.7567834128225215,48.009204011093715,0.5323161703927647,0.4253143706066573,4.664385411599802,False
PX-90101C38+TM-BDA8A9EE,PX-90101C38,TM-BDA8A9EE,6,A,A,A,B,NONE,1110,0001,9.15,0.5,8.0,0.5,0.1,0.05,6.0,False,-55.12215670823528,40.43857621297266,190.3511375263624,3.7502290095315575e-05,0.08301639406252576,4.733984013465646,47.98449468746288,0.5323161703927647,0.4260855821996048,4.65096761940312,False
PX-90101C38+TM-5B2918E6,PX-90101C38,TM-5B2918E6,6,A,A,A,B,NONE,1110,0001,9.2,0.5,8.0,0.5,0.1,0.1,6.0,False,-55.132222678126794,40.4389087304567,190.35093107201325,3.7502290095315575e-05,0.08302689028532959,4.73389280062725,47.98382436420675,0.5323161703927647,0.4260797762189793,4.65086591034192,False
PX-90101C38+TM-60ADACA0,PX-90101C38,TM-60ADACA0,6,A,A,A,B,NONE,1110,0001,9.600000000000001,0.5,8.0,1.0,0.05,0.05,6.0,False,-54.983115234986165,39.14434395163335,191.0911587294277,3.751731347104051e-05,0.09014986626582971,4.519969189955606,45.61654810685231,0.5323161703927647,0.41559193603401656,4.4298193236897765,False
PX-90101C38+TM-CA5F92A2,PX-90101C38,TM-CA5F92A2,6,A,A,A,B,NONE,1110,0001,9.65,0.5,8.0,1.0,0.05,0.1,6.0,False,-54.993211824560845,39.145237103446455,191.0908453679717,3.751731347104051e-05,0.09016001826245215,4.519885267483903,45.615938536287494,0.5323161703927647,0.41558640918719053,4.429725249221451,False
PX-90101C38+TM-D655B7C6,PX-90101C38,TM-D655B7C6,6,A,A,A,B,NONE,1110,0001,9.65,0.5,8.0,1.0,0.1,0.05,6.0,False,-54.83607171535407,38.55371489506902,190.12828813112878,3.751829790843203e-05,0.08115347429995384,4.50872337455596,45.607741178930205,0.5323161703927647,0.41640363957939364,4.427569900256007,False
PX-90101C38+TM-510E8CD6,PX-90101C38,TM-510E8CD6,6,A,A,A,B,NONE,1110,0001,9.7,0.5,8.0,1.0,0.1,0.1,6.0,False,-54.846229143428936,38.55486788581767,190.12811230825005,3.751829790843203e-05,0.0811640258940072,4.508640177030981,45.60713182858969,0.5323161703927647,0.41639799499840446,4.427476151136973,False
PX-90101C38+TM-155C2AC2,PX-90101C38,TM-155C2AC2,6,A,A,A,B,NONE,1110,0001,10.600000000000001,0.5,8.0,2.0,0.05,0.05,6.0,False,-54.515098853243785,36.42566427010152,190.63868434892987,3.755052485258671e-05,0.08581502786169745,4.309050799946982,43.889211948346464,0.5323161703927647,0.4086095790721949,4.223235772085284,False
PX-90101C38+TM-C4EF8727,PX-90101C38,TM-C4EF8727,6,A,A,A,B,NONE,1110,0001,10.65,0.5,8.0,2.0,0.05,0.1,6.0,False,-54.526334470389955,36.43141270845946,190.63843410309184,3.755052485258671e-05,0.08582541597143127,4.308982808420713,43.88864538420021,0.5323161703927647,0.408604130061176,4.223157392449282,False
PX-90101C38+TM-2822DBE9,PX-90101C38,TM-2822DBE9,6,A,A,A,B,NONE,1110,0001,10.65,0.5,8.0,2.0,0.1,0.05,6.0,False,-54.39800788208317,36.000804472706626,189.66575357979622,3.7551512841010944e-05,0.07754253570272278,4.304569893433964,43.886731982629044,0.5323161703927647,0.4094122568697204,4.227027357731241,False
PX-90101C38+TM-524513CD,PX-90101C38,TM-524513CD,6,A,A,A,B,NONE,1110,0001,10.7,0.5,8.0,2.0,0.1,0.1,6.0,False,-54.40820716768036,36.002849017401864,189.6656406241521,3.7551512841010944e-05,0.07755315114168747,4.304502471585448,43.88616547868248,0.5323161703927647,0.4094066998221386,4.226949320443761,False
PX-90101C38+TM-C6470215,PX-90101C38,TM-C6470215,6,A,A,A,B,NONE,1110,0001,17.1,0.5,16.0,0.5,0.05,0.05,6.0,False,-51.62113653595126,31.96008021184118,60.040644469199954,3.765695298965783e-05,0.018776027225802506,3.6966616143698574,44.80585296533575,0.627302428166865,0.43271349169349427,3.6778855871440546,False
PX-90101C38+TM-25F81A19,PX-90101C38,TM-25F81A19,6,A,A,A,B,NONE,1110,0001,17.150000000000002,0.5,16.0,0.5,0.05,0.1,6.0,False,-51.629818712097986,31.96042663856651,60.04782000490179,3.765695298965783e-05,0.018778379515840875,3.696408079013486,44.80521121590852,0.627302428166865,0.4327069193614511,3.677629699497645,False
PX-90101C38+TM-D2B82E1A,PX-90101C38,TM-D2B82E1A,6,A,A,A,B,NONE,1110,0001,17.150000000000002,0.5,16.0,0.5,0.1,0.05,6.0,False,-51.51303705458694,31.956362131105298,57.93607230299118,3.765795661084291e-05,0.01824127148634109,3.686932247827652,44.79254704656431,0.627302428166865,0.43314124166249324,3.6686909763413107,False
PX-90101C38+TM-D9325021,PX-90101C38,TM-D9325021,6,A,A,A,B,NONE,1110,0001,17.200000000000003,0.5,16.0,0.5,0.1,0.1,6.0,False,-51.52173140472205,31.956708620124342,57.943069841731344,3.765795661084291e-05,0.018243578145611644,3.686684698505658,44.79190564467027,0.627302428166865,0.43313465255339,3.6684411203600464,False
PX-90101C38+TM-3A6C19DC,PX-90101C38,TM-3A6C19DC,6,A,A,A,B,NONE,1110,0001,17.6,0.5,16.0,1.0,0.05,0.05,6.0,False,-51.603942582661475,31.50615430128372,59.596718247171545,3.767275169755514e-05,0.018665726606060775,3.609162380455088,42.65720537038091,0.627302428166865,0.4235400898952332,3.590496653849027,False
PX-90101C38+TM-348A77C8,PX-90101C38,TM-348A77C8,6,A,A,A,B,NONE,1110,0001,17.650000000000002,0.5,16.0,1.0,0.05,0.1,6.0,False,-51.61169545682353,31.50405363892636,59.60385659473745,3.767275169755514e-05,0.01866806969101334,3.608963749855712,42.65661911883469,0.627302428166865,0.4235336882681697,3.5902956801646986,False
PX-90101C38+TM-8FA343F3,PX-90101C38,TM-8FA343F3,6,A,A,A,B,NONE,1110,0001,17.650000000000002,0.5,16.0,1.0,0.1,0.05,6.0,False,-51.49330073866897,31.49431276800606,57.53723221194365,3.7673759088983386e-05,0.018142258718791174,3.603387960244213,42.652254202117234,0.627302428166865,0.4239948896865916,3.5852457015254218,False
PX-90101C38+TM-3497EB27,PX-90101C38,TM-3497EB27,6,A,A,A,B,NONE,1110,0001,17.700000000000003,0.5,16.0,1.0,0.1,0.1,6.0,False,-51.50106876649031,31.492222553549777,57.54419519430321,3.7673759088983386e-05,0.01814455683307728,3.603193077445905,42.65166807578328,0.627302428166865,0.42398847103286175,3.5850485206128275,False
PX-90101C38+TM-E5447244,PX-90101C38,TM-E5447244,6,A,A,A,B,NONE,1110,0001,18.6,0.5,16.0,2.0,0.05,0.05,6.0,False,-51.72762347664732,31.368046601793438,58.71928904107362,3.770547936131234e-05,0.018447731471563703,3.515799811617945,41.051969849569794,0.627302428166865,0.41662824846008717,3.4973520801463813,False
PX-90101C38+TM-94DEFF90,PX-90101C38,TM-94DEFF90,6,A,A,A,B,NONE,1110,0001,18.650000000000002,0.5,16.0,2.0,0.05,0.1,6.0,False,-51.73522067475506,31.366060504426596,58.726353082733695,3.770547936131234e-05,0.018450056163967863,3.515664618034398,41.05142387240443,0.627302428166865,0.41662196968861015,3.4972145618704302,False
PX-90101C38+TM-9D4BCF80,PX-90101C38,TM-9D4BCF80,6,A,A,A,B,NONE,1110,0001,18.650000000000002,0.5,16.0,2.0,0.1,0.05,6.0,False,-51.61818452596506,31.35688026379019,56.74826475935271,3.7706489666609514e-05,0.017946411662330748,3.512981625885571,41.05047750644737,0.627302428166865,0.41708393123037024,3.4950352142232406,False
PX-90101C38+TM-31115CEF,PX-90101C38,TM-31115CEF,6,A,A,A,B,NONE,1110,0001,18.700000000000003,0.5,16.0,2.0,0.1,0.1,6.0,False,-51.62579612673641,31.354903502778686,56.75515875425885,3.7706489666609514e-05,0.017948692718007437,3.512848260442023,41.049931565967945,0.627302428166865,0.41707763595455133,3.4948995677240156,False
PX-90101C38+TM-44750E09,PX-90101C38,TM-44750E09,6,A,A,A,B,NONE,1110,0001,2.5999999999999996,1.0,1.0,0.5,0.05,0.05,6.0,False,-61.811011434753006,107.11572168531684,198.9396552558518,3.7380849941595435e-05,0.7108502471964976,8.01496524531811,55.698630602741886,0.2675081093114624,0.4304054544663929,7.304114998121612,False
PX-90101C38+TM-FAB5DC2E,PX-90101C38,TM-FAB5DC2E,6,A,A,A,B,NONE,1110,0001,2.65,1.0,1.0,0.5,0.05,0.1,6.0,False,-61.822899519802895,107.13073603489964,198.93872043618936,3.7380849941595435e-05,0.7103294414483237,8.014896873939795,55.697896994166314,0.2675081093114624,0.43041322883522726,7.304567432491472,False
PX-90101C38+TM-AAD78B2B,PX-90101C38,TM-AAD78B2B,6,A,A,A,B,NONE,1110,0001,2.65,1.0,1.0,0.5,0.1,0.05,6.0,False,-61.69917081922641,100.82136596362272,198.89335538018827,3.738180127745093e-05,0.6795644307681431,7.962137891406732,55.642763408528815,0.2675081093114624,0.4310171287362197,7.282573460638589,False
PX-90101C38+TM-B9DD542F,PX-90101C38,TM-B9DD542F,6,A,A,A,B,NONE,1110,0001,2.7,1.0,1.0,0.5,0.1,0.1,6.0,False,-61.71115179908586,100.8357297735095,198.8927498370161,3.738180127745093e-05,0.679293548843496,7.962070881566766,55.64203121727397,0.2675081093114624,0.4310189797756092,7.28277733272327,False
PX-90101C38+TM-921BB415,PX-90101C38,TM-921BB415,6,A,A,A,B,NONE,1110,0001,3.0999999999999996,1.0,1.0,1.0,0.05,0.05,6.0,False,-61.99186627444788,105.74917051724458,198.90766071668122,3.739718000229433e-05,0.6901573644803507,7.415877447644608,52.82052341804347,0.2675081093114624,0.4200026864009635,6.725720083164258,False
PX-90101C38+TM-997B1495,PX-90101C38,TM-997B1495,6,A,A,A,B,NONE,1110,0001,3.15,1.0,1.0,1.0,0.05,0.1,6.0,False,-62.00365449346163,105.76404625460766,198.90695337490664,3.739718000229433e-05,0.689813040658372,7.415822698412073,52.81986242571236,0.2675081093114624,0.4200065017108073,6.726009657753702,False
PX-90101C38+TM-DA26960F,PX-90101C38,TM-DA26960F,6,A,A,A,B,NONE,1110,0001,3.15,1.0,1.0,1.0,0.1,0.05,6.0,False,-61.87789157412143,99.65097618606235,198.86973520888503,3.7398138981559575e-05,0.6654893447211419,7.395766934496332,52.803250033968474,0.2675081093114624,0.4205898647771342,6.7302775897751905,False
PX-90101C38+TM-24EDFB89,PX-90101C38,TM-24EDFB89,6,A,A,A,B,NONE,1110,0001,3.2,1.0,1.0,1.0,0.1,0.1,6.0,False,-61.88975380475813,99.66521565340632,198.86924175987255,3.7398138981559575e-05,0.6652976200602033,7.395712816582644,52.8025894628607,0.2675081093114624,0.4205899980469848,6.73041519652244,False
PX-90101C38+TM-F25AD464,PX-90101C38,TM-F25AD464,6,A,A,A,B,NONE,1110,0001,4.1,1.0,1.0,2.0,0.05,0.05,6.0,False,-62.229769745878585,103.06791896354702,198.86321405051146,3.7431137807385235e-05,0.6634190153235164,6.983921605002807,50.85842149075867,0.2675081093114624,0.41294693490490153,6.32050258967929,False
PX-90101C38+TM-8889DD51,PX-90101C38,TM-8889DD51,6,A,A,A,B,NONE,1110,0001,4.1499999999999995,1.0,1.0,2.0,0.05,0.1,6.0,False,-62.24132829343175,103.08251845715633,198.8627336837013,3.7431137807385235e-05,0.6632371479645174,6.983877664856107,50.85780849752142,0.2675081093114624,0.4129469680715241,6.320640516891589,False
PX-90101C38+TM-E782BC8B,PX-90101C38,TM-E782BC8B,6,A,A,A,B,NONE,1110,0001,4.1499999999999995,1.0,1.0,2.0,0.1,0.05,6.0,False,-62.11193957143647,97.3505296250617,198.8318432206678,3.743210071744484e-05,0.6441472210504362,6.977594921457815,50.85412083785336,0.2675081093114624,0.41345410245574166,6.333447700407379,False
PX-90101C38+TM-A42F8405,PX-90101C38,TM-A42F8405,6,A,A,A,B,NONE,1110,0001,4.199999999999999,1.0,1.0,2.0,0.1,0.1,6.0,False,-62.12355599729111,97.36452169001753,198.8314630652656,3.743210071744484e-05,0.6440331924151625,6.977551308724507,50.85350794627876,0.2675081093114624,0.41345246674473535,6.333518116309345,False
PX-90101C38+TM-EE240210,PX-90101C38,TM-EE240210,6,A,A,A,B,NONE,1110,0001,3.5999999999999996,1.0,2.0,0.5,0.05,0.05,6.0,False,-60.93324560009605,86.82962270792896,198.67242832444748,3.73990309961642e-05,0.5634989264300237,7.114306334208588,53.65356099871236,0.3406770239849915,0.42725041875031095,6.5508074077785645,False
PX-90101C38+TM-20D6F9FE,PX-90101C38,TM-20D6F9FE,6,A,A,A,B,NONE,1110,0001,3.65,1.0,2.0,0.5,0.05,0.1,6.0,False,-60.94513494198625,86.84215028171398,198.67187636670945,3.73990309961642e-05,0.563348316696653,7.114241838227309,53.652843399008965,0.3406770239849915,0.42724967693964966,6.550893521530655,False
PX-90101C38+TM-06A31967,PX-90101C38,TM-06A31967,6,A,A,A,B,NONE,1110,0001,3.65,1.0,2.0,0.5,0.1,0.05,6.0,False,-60.745830746896424,82.14440121535036,198.58909241068915,3.739998774810556e-05,0.5290247778571262,7.068923659654616,53.60532239213455,0.3406770239849915,0.42807985462796216,6.53989888179749,False
PX-90101C38+TM-BBEC3DF4,PX-90101C38,TM-BBEC3DF4,6,A,A,A,B,NONE,1110,0001,3.7,1.0,2.0,0.5,0.1,0.1,6.0,False,-60.75779249929417,82.15640634946203,198.58864956965357,3.739998774810556e-05,0.5289372761456544,7.068860353682123,53.6046060222211,0.3406770239849915,0.4280774576589227,6.539923077536469,False
PX-90101C38+TM-63823495,PX-90101C38,TM-63823495,6,A,A,A,B,NONE,1110,0001,4.1,1.0,2.0,1.0,0.05,0.05,6.0,False,-61.09563396679364,85.8255139132643,198.64368519736425,3.7415286839117e-05,0.5516622982387976,6.606968726681454,50.895640387192806,0.3406770239849915,0.41688965379032406,6.055306428442656,False
PX-90101C38+TM-F396C77F,PX-90101C38,TM-F396C77F,6,A,A,A,B,NONE,1110,0001,4.1499999999999995,1.0,2.0,1.0,0.05,0.1,6.0,False,-61.10740250753464,85.83793098560454,198.64320161080678,3.7415286839117e-05,0.5515475000539827,6.606915847597083,50.894992662448935,0.3406770239849915,0.4168881616163972,6.0553683475431,False
PX-90101C38+TM-E27A80B9,PX-90101C38,TM-E27A80B9,6,A,A,A,B,NONE,1110,0001,4.1499999999999995,1.0,2.0,1.0,0.1,0.05,6.0,False,-60.90603716639707,81.27588667483128,198.5619076779529,3.741625078721777e-05,0.5191256727875707,6.588840257631601,50.880362887161176,0.3406770239849915,0.4177892688279213,6.0697145848440295,False
PX-90101C38+TM-6355F1E0,PX-90101C38,TM-6355F1E0,6,A,A,A,B,NONE,1110,0001,4.199999999999999,1.0,2.0,1.0,0.1,0.1,6.0,False,-60.9178726093659,81.28779307196862,198.56148628697602,3.741625078721777e-05,0.5190506252340288,6.58878796426525,50.87971553716079,0.3406770239849915,0.417786737624236,6.069737339031221,False
PX-90101C38+TM-0AABD2BC,PX-90101C38,TM-0AABD2BC,6,A,A,A,B,NONE,1110,0001,5.1,1.0,2.0,2.0,0.05,0.05,6.0,False,-61.29731255237866,83.85138620401827,198.58745034316604,3.7449077864743916e-05,0.5299019767165776,6.227084473430314,48.99173237330409,0.3406770239849915,0.4098575570763378,5.6971824967137366,False
PX-90101C38+TM-110F17FD,PX-90101C38,TM-110F17FD,6,A,A,A,B,NONE,1110,0001,5.1499999999999995,1.0,2.0,2.0,0.05,0.1,6.0,False,-61.30883735846089,83.86358368092401,198.58700436658745,3.7449077864743916e-05,0.5298133232799577,6.2270413785650724,48.991131426974924,0.3406770239849915,0.4098555297162818,5.697228055285115,False
PX-90101C38+TM-763E5EED,PX-90101C38,TM-763E5EED,6,A,A,A,B,NONE,1110,0001,5.1499999999999995,1.0,2.0,2.0,0.1,0.05,6.0,False,-61.10514758289468,79.56576656577607,198.50867851625654,3.745004571545877e-05,0.5007919840865301,6.221124681481765,48.987823039764734,0.3406770239849915,0.410718147191967,5.720332697395235,False
PX-90101C38+TM-D98DE9F2,PX-90101C38,TM-D98DE9F2,6,A,A,A,B,NONE,1110,0001,5.199999999999999,1.0,2.0,2.0,0.1,0.1,6.0,False,-61.11673749924394,79.57747685531538,198.5082920031439,3.745004571545877e-05,0.5007365272218439,6.221081904717988,48.98722218641432,0.3406770239849915,0.4107152216305512,5.720345377496144,False
PX-90101C38+TM-7DB9C892,PX-90101C38,TM-7DB9C892,6,A,A,A,B,NONE,1110,0001,5.6,1.0,4.0,0.5,0.05,0.05,6.0,False,-58.6892291101297,60.05177555233433,197.70845271232292,3.7435954096147075e-05,0.3216392105321297,5.91181980236334,50.790868866389935,0.436906511282152,0.42488745676022865,5.59018059183121,False
PX-90101C38+TM-C248EAA0,PX-90101C38,TM-C248EAA0,6,A,A,A,B,NONE,1110,0001,5.6499999999999995,1.0,4.0,0.5,0.05,0.1,6.0,False,-58.70110485604441,60.06080824451122,197.70796486237893,3.7435954096147075e-05,0.3216185009751364,5.911758804466208,50.790174526413985,0.436906511282152,0.42488335528489796,5.590140303491072,False
PX-90101C38+TM-C7D731DB,PX-90101C38,TM-C7D731DB,6,A,A,A,B,NONE,1110,0001,5.6499999999999995,1.0,4.0,0.5,0.1,0.05,6.0,False,-58.50860545475944,58.41017483172417,197.52329390162438,3.743692056123374e-05,0.29693794715379795,5.8772476970648215,50.753761999616124,0.436906511282152,0.42573241323135946,5.580309749911023,False
PX-90101C38+TM-56922EC3,PX-90101C38,TM-56922EC3,6,A,A,A,B,NONE,1110,0001,5.699999999999999,1.0,4.0,0.5,0.1,0.1,6.0,False,-58.51957276878942,58.410885983209646,197.52285422876065,3.743692056123374e-05,0.2969293386004384,5.877187579958868,50.7530686126316,0.436906511282152,0.4257278739000556,5.580258241358429,False
PX-90101C38+TM-C033A5CE,PX-90101C38,TM-C033A5CE,6,A,A,A,B,NONE,1110,0001,6.1,1.0,4.0,1.0,0.05,0.05,6.0,False,-58.81783503408576,59.47224508257104,197.65886631932713,3.7452087768375914e-05,0.3148898416203546,5.535397511462626,48.212625668275045,0.436906511282152,0.4148194497134413,5.220507669842272,False
PX-90101C38+TM-1FC706E9,PX-90101C38,TM-1FC706E9,6,A,A,A,B,NONE,1110,0001,6.1499999999999995,1.0,4.0,1.0,0.05,0.1,6.0,False,-58.82959009924767,59.48120726305183,197.65839205239948,3.7452087768375914e-05,0.31487281175563925,5.535344915400878,48.21199705368292,0.436906511282152,0.41481541224016305,5.220472103645239,False
PX-90101C38+TM-B88B8F46,PX-90101C38,TM-B88B8F46,6,A,A,A,B,NONE,1110,0001,6.1499999999999995,1.0,4.0,1.0,0.1,0.05,6.0,False,-58.50403474479422,56.77257030215623,197.4748596637719,3.7453060640914384e-05,0.2913020553363177,5.52035057633314,48.20040113511746,0.436906511282152,0.4157224119296721,5.229048520996822,False
PX-90101C38+TM-7C8FA852,PX-90101C38,TM-7C8FA852,6,A,A,A,B,NONE,1110,0001,6.199999999999999,1.0,4.0,1.0,0.1,0.1,6.0,False,-58.51585223074142,56.78120026176738,197.47442979622156,3.7453060640914384e-05,0.2912957319799186,5.5202985020870985,48.19977282308405,0.436906511282152,0.4157179783120591,5.22900277010718,False
PX-90101C38+TM-C880C6CB,PX-90101C38,TM-C880C6CB,6,A,A,A,B,NONE,1110,0001,7.1,1.0,4.0,2.0,0.05,0.05,6.0,False,-58.95789287193986,58.32913218953113,197.5576369343931,3.7485601889405596e-05,0.30195952096366646,5.2330386182131825,46.39596324189521,0.436906511282152,0.40780481096223153,4.931079097249516,False
PX-90101C38+TM-B5B2535D,PX-90101C38,TM-B5B2535D,6,A,A,A,B,NONE,1110,0001,7.1499999999999995,1.0,4.0,2.0,0.05,0.1,6.0,False,-58.96941393401815,58.337954469176125,197.5571871372383,3.7485601889405596e-05,0.301948748099718,5.232994728821391,46.39537955245302,0.436906511282152,0.407800682970481,4.931045980721674,False
PX-90101C38+TM-E815F632,PX-90101C38,TM-E815F632,6,A,A,A,B,NONE,1110,0001,7.1499999999999995,1.0,4.0,2.0,0.1,0.05,6.0,False,-58.64694843548733,55.76610959143914,197.3757097339136,3.7486578549378754e-05,0.2804109482124231,5.227690083942872,46.39269890513458,0.436906511282152,0.4086814785511039,4.947279135730449,False
PX-90101C38+TM-72CDF500,PX-90101C38,TM-72CDF500,6,A,A,A,B,NONE,1110,0001,7.199999999999999,1.0,4.0,2.0,0.1,0.1,6.0,False,-58.65852904252261,55.774614206436034,197.37529808512855,3.7486578549378754e-05,0.2804086092837326,5.227646514741384,46.39211529406798,0.436906511282152,0.40867702560051544,4.9472379054576505,False
PX-90101C38+TM-CB483D6B,PX-90101C38,TM-CB483D6B,6,A,A,A,B,NONE,1110,0001,9.600000000000001,1.0,8.0,0.5,0.05,0.05,6.0,False,-54.55966015125664,38.15385309947409,190.620252991747,3.751159516992017e-05,0.07634008249712591,4.6373294834184,47.51501137271086,0.5389965604151912,0.4263385809384227,4.560989400921274,False
PX-90101C38+TM-C12CB0FE,PX-90101C38,TM-C12CB0FE,6,A,A,A,B,NONE,1110,0001,9.65,1.0,8.0,0.5,0.05,0.1,6.0,False,-54.569417466702866,38.153399211716604,190.6200534101986,3.751159516992017e-05,0.0763498102135325,4.637236447321067,47.51434513235216,0.5389965604151912,0.426332768172907,4.560886637107535,False
PX-90101C38+TM-5F6B6BDD,PX-90101C38,TM-5F6B6BDD,6,A,A,A,B,NONE,1110,0001,9.65,1.0,8.0,0.5,0.1,0.05,6.0,False,-54.370246550677976,37.4260731240698,189.58166237851265,3.751257764032094e-05,0.0685838461021262,4.615633743685375,47.490926048008475,0.5389965604151912,0.42708742741975947,4.54704989758325,False
PX-90101C38+TM-F04B7ADB,PX-90101C38,TM-F04B7ADB,6,A,A,A,B,NONE,1110,0001,9.7,1.0,8.0,0.5,0.1,0.1,6.0,False,-54.38009107203775,37.42599893839717,189.58160060365338,3.751257764032094e-05,0.06859364070779345,4.615541263499612,47.49026043193528,0.5389965604151912,0.4270815047891973,4.5469476227918175,False
PX-90101C38+TM-B3E3F2CC,PX-90101C38,TM-B3E3F2CC,6,A,A,A,B,NONE,1110,0001,10.100000000000001,1.0,8.0,1.0,0.05,0.05,6.0,False,-54.2742144380215,36.436301119618314,190.38614707596446,3.752755764370348e-05,0.07449741182768946,4.414277117846951,45.162449884677784,0.5389965604151912,0.4167261002934136,4.339779706019262,False
PX-90101C38+TM-C33ABC3A,PX-90101C38,TM-C33ABC3A,6,A,A,A,B,NONE,1110,0001,10.15,1.0,8.0,1.0,0.05,0.1,6.0,False,-54.28407521332109,36.4366912819045,190.38597863661565,3.752755764370348e-05,0.07450718446538468,4.414192296731906,45.161844054020804,0.5389965604151912,0.4167204456963736,4.33968511226652,False
PX-90101C38+TM-52CA0F9D,PX-90101C38,TM-52CA0F9D,6,A,A,A,B,NONE,1110,0001,10.15,1.0,8.0,1.0,0.1,0.05,6.0,False,-54.119606789165786,35.87919551294697,189.3437925609801,3.752854529053298e-05,0.0670678115291236,4.403496357075499,45.15405388367815,0.5389965604151912,0.41751906956326923,4.336428545546375,False
PX-90101C38+TM-708B0FD8,PX-90101C38,TM-708B0FD8,6,A,A,A,B,NONE,1110,0001,10.2,1.0,8.0,1.0,0.1,0.1,6.0,False,-54.1295327541758,35.8798442990509,189.34375982644647,3.752854529053298e-05,0.06707758109710284,4.403412367185059,45.15344826314013,0.5389965604151912,0.41751330843137324,4.3363347860879555,False
PX-90101C38+TM-1AFAF179,PX-90101C38,TM-1AFAF179,6,A,A,A,B,NONE,1110,0001,11.100000000000001,1.0,8.0,2.0,0.05,0.05,6.0,False,-53.83234194155261,34.07724710860877,189.89982256375035,3.756067705647183e-05,0.07094135014853467,4.213582985112929,43.4563399664167,0.5389965604151912,0.40978605195088325,4.142641634964393,False
PX-90101C38+TM-158ED388,PX-90101C38,TM-158ED388,6,A,A,A,B,NONE,1110,0001,11.15,1.0,8.0,2.0,0.05,0.1,6.0,False,-53.842275413852846,34.078622767366454,189.8997173517133,3.756067705647183e-05,0.07095115987277259,4.2135155197783885,43.45577665371321,0.5389965604151912,0.40978048030759917,4.142564359905616,False
PX-90101C38+TM-90D37102,PX-90101C38,TM-90D37102,6,A,A,A,B,NONE,1110,0001,11.15,1.0,8.0,2.0,0.1,0.05,6.0,False,-53.720384830880114,33.70668996571885,188.85279560294668,3.756166816767989e-05,0.06414220525101078,4.209252730261871,43.45396501762976,0.5389965604151912,0.41057091026506876,4.14511052501086,False
PX-90101C38+TM-AE5CD5B5,PX-90101C38,TM-AE5CD5B5,6,A,A,A,B,NONE,1110,0001,11.2,1.0,8.0,2.0,0.1,0.1,6.0,False,-53.73035569510471,33.70820044685124,188.8528202657013,3.756166816767989e-05,0.06415188725840479,4.2091858627920695,43.4534017626294,0.5389965604151912,0.41056524004469686,4.145033975533665,False
PX-90101C38+TM-AB4A116E,PX-90101C38,TM-AB4A116E,6,A,A,A,B,NONE,1110,0001,17.6,1.0,16.0,0.5,0.05,0.05,6.0,False,-51.59400515905854,32.06441340957218,57.36732846111045,3.766787653571171e-05,0.017730409008865355,3.6530742207631763,44.50069187856148,0.6267362601600998,0.43360614787935226,3.635343811754311,False
PX-90101C38+TM-CEB21E95,PX-90101C38,TM-CEB21E95,6,A,A,A,B,NONE,1110,0001,17.650000000000002,1.0,16.0,0.5,0.05,0.1,6.0,False,-51.602613105125414,32.06476050771731,57.37425432300128,3.766787653571171e-05,0.017732645765229354,3.6528227398834825,44.50005324232313,0.6267362601600998,0.43359955344796497,3.635090094118253,False
PX-90101C38+TM-C3BA9D91,PX-90101C38,TM-C3BA9D91,6,A,A,A,B,NONE,1110,0001,17.650000000000002,1.0,16.0,0.5,0.1,0.05,6.0,False,-51.48430694241382,32.061070386570414,55.43906010812276,3.7668882422404765e-05,0.01724157887671449,3.6437960472118194,44.48790092125456,0.6267362601600998,0.4340153801389097,3.626554468335105,False
